Timestamp,"0306-BUILDINGS & GROUNDS Power Meter W-hours, Received","0058-MINERAL PROCESSING LAB Power Meter W-hours, Received",0072-BLDG Power Meter 300165 KWH Received,0575-ECCLES HEALTH SCIENCES EDUCATION BLDG Power Meter (316617) Real Energy In,"0098-BURBIDGE ATHLETICS ACADEMIC CNTR Power Meter 300222 W-hours, Total","0098-BURBIDGE ATHLETICS ACADEMIC CNTR Power Meter 300222 W-hours, Delivered",0038-ART BLDG Power Meter 319600 Energy IMP,"0002-VOICE & OPERA CNTR Power Meter (301411) W-hours, Received",0522-WEST PAVILION (HOSP) Power Meter 300379 Real Energy In,0804-CHAPEL GLEN Power Meter KWH Received,0085-EYRING CHEMISTRY BLDG Power Meter (4160V) 316611 KWH Received,"0059-MINING SYSTEMS RESEARCH LAB Power Meter W-hours, Total","0095-HPER BLDG MECH S/W Power Meter 300213 W-hours, Received",0806-GATEWAY HEIGHTS Power Meter KWH Received,0811-SAGE POINT Power Meter KWH Received,0084-BIOLOGY BLDG Power Meter 316501 KWH Received,"0555-HUNTSMAN CANCER INSTITUTE Power Meter 300432 W-hours, Received",0820-BENCHMARK PLAZA Power Meter KWH Received,0372-KENNECOTT MECH ENG BLDG Power Meter 300344 Energy Consumption,"0013-COWLES BLDG Power Meter W-hours, Received",0586-RADIOBIOLOGY ADMINISTRATION Power Meter PM Total,0014-TALMAGE BLDG Power Meter (300044) KWH Received,0079-ECCLES BUSINESS BLDG Power Meter 319599 PM Total,0079-ECCLES BUSINESS BLDG Power Meter 319599 Energy IMP,0045-TANNER IRISH HUMANITIES BLDG Power Meter 120V (318841) Energy Total,0045-TANNER IRISH HUMANITIES BLDG Power Meter 120V (318841) Energy EXP,0045-TANNER IRISH HUMANITIES BLDG Power Meter 120V (318841) Energy IMP,"0004-KINGSBURY HALL Power Meter 1 (301210) W-hours, Received","0011-BROWNING BLDG Power Meter 300033 W-hours, Received",0049-LANGUAGE & COMMUNICATION BLDG Power Meter KWH Received,"0570-BIOMEDICAL POLYMERS RESEARCH BLDG Power Meter 1 W-hours, Received","0092-HPER NORTH Power Meter W-hours, Received","0814-SAGE POINT Power Meter 300853 W-hours, Received","0010-PHYSICS BLDG Power Meter (300030) W-hours, Received",0825-SHORELINE RIDGE Power Meter KWH Received,"0019-INTERMOUNTAIN NETWORK SCIENTIFIC CC Power Meter W-hours, Received","0029-NIELSEN FIELDHOUSE Power Meter W-hours, Received",0043-NAVAL SCIENCE BLDG Power Meter 300093 Real Energy In,"0099-HUNTSMAN BASKETBALL FACILITY Electric Meter 94 3 W-hours, Total","0040-STUDENT SERVICES BLDG Power Meter (300089) W-hours, Received",0303-HIGH TEMPERATURE WATER PLNT Power Meter (12470) 301185 Real Energy Out,0303-HIGH TEMPERATURE WATER PLNT Power Meter (12470) 301185 Real Energy In,"0070-QUINNEY COLLEGE OF LAW Power Meter E-1 313200 W-hours, Received",0008-EMERY BLDG Power Meter 300026 Energy Consumption,0087-THATCHER BLDG Power Meter (301204) KWH Received,0828-SHORELINE RIDGE Power Meter KWH Received,"0379-CHILDREN'S SPECIAL NEEDS CLINIC Power Meter W-hours, Received",DEMO 0065-MILTON BENNION HALL Power Meter KWH Received,0812-SAGE POINT Power Meter KWH Received,0083-FLETCHER BLDG Power Meter EAST KWH Received,"0091-HPER EAST Power Meter (300208) W-hours, Received",0071-SORENSON ARTS & ED COMPLEX Power Meter 2 (301442) Panel MSH kwh,0830-SHORELINE RIDGE Power Meter (300891) KWH Received,0017-PERFORMING ARTS BLDG Power Meter 316563 KWH Received,0827-SHORELINE RIDGE Power Meter KWH Received,0829-SHORELINE RIDGE Power Meter 300888 KWH Received,0350-TURPIN UNIVERSITY SERVICES BLDG Power Meter 1 300335 KWH Received,0039-SCULPTURE BLDG Power Meter KWH Received,"0066-SIMMONS PIONEER MEMORIAL THEATRE Power Meter W-hours, Received",0826-SHORELINE RIDGE Power Meter KWH Received,"0179-ECCLES BROADCAST CNTR Power Meter (South Power) W-hours, Received",0082-SKAGGS BIOLOGY BLDG Power Meter kWh del,0096-HPER BLDG MECH S/E Power Meter KWH Received,"0027-SOCIAL BEH SCIENCE HALL Power Meter LV W-hours, Received","0112-MARRIOTT RESIDENTIAL SCHOLARS Power Meter (316612) Energy, Real, In","0529-ECCLES CRITICAL CARE PAVILION Power Meter 300407 W-hours, Received","0086-MARRIOTT LIBRARY Power Meter 300198 W-hours, Received",0035-PRICE MUSEUM BLDG Power Meter PM Total,0377-MEDICAL EXAMINER'S OFFICE Power Meter KWH Received,0012-SUTTON BLDG POWER METER 208V (316602) Real Energy In,"0053-OLPIN UNION Power Meter (53-4) W-hours, Received",0151-SORENSON MOLECULAR Power Meter-3 300241 kWh,0815-PETERSON HERITAGE CNTR Power Meter KWH Received,0073-BLDG Power Meter 300167 KWH Received,0803-CHAPEL GLEN Power Meter KWH Received,"0582-SKAGGS HALL Power Meter 300466 W-hours, Received",0030-CAULDRON LEGACY PLAZA VISTORS CTR Power Meter PM Total,0033-CLARK FOOTBALL CNTR Power Meter PM Total,"0090-HUNTSMAN CNTR Power Meter 2 (301448) W-hours, Received",0110-ECCLES STUDENT LIFE CNTR Power Meter (HMDL) 311880 Energy delivered,"0003-GARDNER HALL Power Meter (300015) W-hours, Received",0588-POULSON CUMMING NURSING BLDG Power Meter (316622) Real Energy In,0822-BENCHMARK PLAZA Power Meter KWH Received,"0032-RICE-ECCLES STADIUM Power Meter 2 (032-813 (480V) 300076 W-hours, Received","0701-UNIVERSITY STUDENT APTS TOWER 1 Power Meter W-hours, Received",0305-PHYSICAL PLANT SERVICES Power Meter PM Total,0028-MARRIOTT CENTER FOR DANCE Power Meter KWH Received,0025-SOCIAL & BEHAVIORAL SCIENCES Power Meter 300051 KWH Received,"0533-ECCLES INSTITUTE OF HUMAN GENETICS Power Meter 3 W-hours, Received",0821-BENCHMARK PLAZA Power Meter KWH Received,0044-OFFICE BLDG Power Meter KWH Received,"0512-RESEARCH ADMINISTRATION BLDG Power Meter 301276 W-hours, Received","0309-MOTOR POOL BLDG Power Meter W-hours, Received","0057-HEDCO BLDG (Feeding 56,57,58&59) Power Meter 300129 W-hours, Received",0026-COLLEGE OF SOCIAL WORK Power Meter (Chiller 26-4) Energy delivered,"0521-SCHOOL OF MEDICINE Power Meter 300368 W-hours, Received",0005-THOMAS BLDG (CROCKER SCIENCE CENTER) OE2H Power Meter ENERGY_ELEC_ACCUM_K,"0093-HPER NATATORIUM Power Meter W-hours, Received",0060-EXPERIMENTAL STUDIES BLDG Power Meter KWH Received,0037-ARCHITECTURE BLDG Power Meter (301159) KWH Received,"0036-FILM & MEDIA ARTS BLDG Power Meter (300084) W-hours, Received","0702-UNIVERSITY STUDENT APTS TOWER 2 Power Meter W-hours, Received",0067-UNIVERSITY CAMPUS STORE Power Meter Energy Consumption,0807-GATEWAY HEIGHTS Power Meter KWH Received,"0813-SAGE POINT Power Meter W-hours, Received",0149-NORTH CAMPUS CHILLER PLNT Power Meter (300238 Chillers) 3-Phase total real energy in,0000-Home Test Power Meter Kwh Received,0041-NW GARAGE Power Meter PM Total,0009-WIDTSOE BLDG Power Meter 1(300028) KWH Received,"0074-BUSINESS CLASSROOM BLDG Power Meter (480V) W-hours, Received","0046-LASSONDE STUDIOS Power Meter 316258 W-hours, Received",0810-SAGE POINT Power Meter KWH Received,0105-ANNEX GENERAL OFFICE  Power Meter KWH Received,0051-STERLING SILL CNTR Power Meter KWH Received,"0061-MELDRUM CIVIL ENGR BLDG Power Meter W-hours, Received",0802-CHAPEL GLEN Power Meter KWH Received,0062-WARNOCK ENGR BLDG Power Meter 316606 Real Energy In,0077-CHRISTENSEN CNTR Power Meter (300172) KWH Received,0017-PERFORMING ARTS BLDG-1 Power Meter 316563 KWH Received,0111-MCKARTHEY TRACK & FIELD STORAGE BLD Power Meter (Track Lighting) Energy IMP,0111-MCKARTHEY TRACK & FIELD STORAGE BLD Power Meter (Track Lighting) Energy Total,0111-MCKARTHEY TRACK & FIELD STORAGE BLD Power Meter (Track Lighting) Energy EXP,"0301-PUBLIC SAFETY Power Meter W-hours, Received",0210- ECCLES FOOTBALL CNTR PANEL PBM ENERGY METER Energy delivered,0210- ECCLES FOOTBALL CNTR PANEL PBM ENERGY METER Energy Received,"0097-DUMKE GYMNASTICS CNTR Power Meter W-hours, Received"
2018-09-09T00:00:00-06:00 Denver,100.5625kWh,,,552.5kWh,1688413.869140625kWh,-1688405.599609375kWh,9006.75kWh,7.8984375kWh,,1144.0625kWh,,,46141609.59375kWh,1536.5625kWh,2253kWh,4440.25kWh,73764946.5625kWh,1800.515625kWh,409.5kWh,2089kWh,,991kWh,,3879.875kWh,,,,6597.96875kWh,0.010009765625kWh,,481.25kWh,1358.0625kWh,1771kWh,1141kWh,626.265625kWh,4955.953125kWh,,199.09375kWh,,10249.75kWh,123598557937664.0kWh,443154432kWh,542.9375kWh,440.5kWh,1897.78125kWh,565.78125kWh,,,1808.5kWh,,867.125kWh,,729.65625kWh,322.25kWh,,562.40625kWh,904.1875kWh,68.46875kWh,2525.90625kWh,653.34375kWh,,13188kWh,,,,5096kWh,9256kWh,,,1123.75kWh,,1438kWh,7467kWh,1692.2578125kWh,2152kWh,2565.25kWh,,,2666.296875kWh,6138kWh,632.1875kWh,1772.5kWh,2798.75kWh,4638kWh,1757.21875kWh,,1889.625kWh,5075.28125kWh,0kWh,,,770.0625kWh,2.5625kWh,,333.015625kWh,7202kWh,53242122kWh,4742.375kWh,201.3125kWh,,692kWh,,,1413.3125kWh,2465.4375kWh,0kWh,,,590kWh,1454.25kWh,1602.1796875kWh,,978.875kWh,285kWh,3536.75kWh,1717.8125kWh,,1594.8701171875kWh,322.25kWh,,,,463.625kWh,47.0234375kWh,,601.125kWh
2018-09-10T00:00:00-06:00 Denver,365296.59375kWh,,,760kWh,1618893.76171875kWh,-1618883.271484375kWh,1760547.125kWh,125494.4609375kWh,,634871.75kWh,,,44484621.0625kWh,168338.75kWh,2225kWh,965409.875kWh,60266954.3125kWh,1804.2578125kWh,6018142kWh,3304kWh,,4749735kWh,,1480129.75kWh,,,,329163.34375kWh,1458.4998779296875kWh,,1541165kWh,762853kWh,2252376kWh,2157040kWh,86235.765625kWh,256002.640625kWh,,458139.59375kWh,,566910.125kWh,117200384032768.0kWh,436207616kWh,716644.5625kWh,3646163kWh,2250.78125kWh,283650.0625kWh,,,594066.25kWh,,802511.6875kWh,,418888.65625kWh,662243.6875kWh,,585.84375kWh,1591.375kWh,92.0625kWh,522324.09375kWh,154020.34375kWh,,60448684kWh,,,,13041740kWh,22806962kWh,,,3414765kWh,,2200114kWh,7671kWh,67519.25390625kWh,1792kWh,141223kWh,,,154305.140625kWh,9489894kWh,439307.09375kWh,6659696kWh,568987.625kWh,14543504kWh,453531.8125kWh,,557919.5kWh,492685.59375kWh,0kWh,,,931.75kWh,78756.0234375kWh,,102474.0546875kWh,14027884kWh,51916072kWh,769091.625kWh,448907.5kWh,,713578.6875kWh,,,1436.25kWh,587198kWh,549008kWh,,,1131.6875kWh,585357.5625kWh,67341.921875kWh,,862604.9375kWh,435kWh,316028.40625kWh,1752.9375kWh,,1925.6298828125kWh,662243.6875kWh,,,,842670.8125kWh,45.78125kWh,,689082.6875kWh
2018-09-11T00:00:00-06:00 Denver,160.21875kWh,,,,1690303.56640625kWh,-1690293.197265625kWh,9446.875kWh,81.6953125kWh,,1159.8125kWh,,,46722739.71875kWh,1457.921875kWh,2291kWh,4967.4375kWh,,1836.6328125kWh,514kWh,2989kWh,,1130kWh,,4784kWh,,,,7232.96875kWh,5.800048828125kWh,,,1769kWh,1723kWh,1263kWh,573.0546875kWh,5558.703125kWh,,409.25kWh,,11144.5kWh,123682793455616.0kWh,438435840kWh,776.875kWh,630kWh,2213.75kWh,541.96875kWh,,,1830kWh,,1138.25kWh,,695.125kWh,413.4375kWh,,552.40625kWh,1798.25kWh,247.46875kWh,3410.1875kWh,615.75kWh,,14548kWh,,,,,11892kWh,,,1189.75kWh,,1431kWh,7624kWh,1999.625kWh,1611kWh,,,,4743.390625kWh,7055kWh,904.875kWh,2126kWh,3061.9375kWh,6689kWh,1670.6875kWh,,2659.5kWh,4869.03125kWh,,,,947.9375kWh,31.71875kWh,,375.2890625kWh,,54445950kWh,6399.3125kWh,326.65625kWh,,894.1875kWh,,,1419.8125kWh,2465.75kWh,,,,1492.5625kWh,1639.1875kWh,1591.171875kWh,,1317.875kWh,432kWh,3640.84375kWh,1755.1875kWh,,1924.849609375kWh,413.4375kWh,,,,509.9375kWh,47.328125kWh,,760.625kWh
2018-09-12T00:00:00-06:00 Denver,150.53125kWh,,,,1691277.271484375kWh,-1691267.19140625kWh,9444.375kWh,73.546875kWh,,1139.875kWh,,,47017470.375kWh,1488.6875kWh,2233kWh,5466.8125kWh,,1771.15625kWh,521kWh,3095kWh,,1128kWh,,4779.75kWh,,,,7272.25kWh,20.3599853515625kWh,,,1958kWh,1674kWh,1212kWh,570.8515625kWh,5551.09375kWh,,427.40625kWh,,11288.25kWh,123724591661056.0kWh,438566912kWh,814.5625kWh,622.75kWh,2167.6875kWh,514.625kWh,,,1814.1875kWh,,1170.6875kWh,,683.9375kWh,416.375kWh,,531.46875kWh,1794.5625kWh,233kWh,3487.6875kWh,597.28125kWh,,14288kWh,,,,,11660kWh,,,1199.5kWh,,1392kWh,7667kWh,1998.5546875kWh,1478kWh,,,,4472.921875kWh,6960kWh,971.90625kWh,2020.5kWh,3109.4375kWh,6839kWh,1654.84375kWh,,2677.5kWh,5226.9375kWh,,,,936.0625kWh,38.7421875kWh,,351.15625kWh,,54714460kWh,6208.125kWh,238kWh,,871kWh,,,1384kWh,2434kWh,,,,1341.125kWh,1625.875kWh,1589.640625kWh,,1305.75kWh,435kWh,3729.84375kWh,1700.3125kWh,,1938.271484375kWh,416.375kWh,,,,490.75kWh,47.34375kWh,,824.3125kWh
2018-09-13T00:00:00-06:00 Denver,178.90625kWh,,,,1692186.990234375kWh,-1692178.029296875kWh,9094kWh,46.6796875kWh,,1074.375kWh,,,47306355.625kWh,1491.140625kWh,2185kWh,5441.625kWh,,1689.390625kWh,514.5kWh,2940kWh,,1103kWh,,4721.625kWh,,,,6966.25kWh,11.830078125kWh,,,1584.25kWh,1618kWh,1138kWh,543.7421875kWh,5272kWh,,341.59375kWh,,11021.8125kWh,123763878526976.0kWh,396492800kWh,837.25kWh,625.5kWh,2227.125kWh,479.1875kWh,,,1763.125kWh,,960.3125kWh,,633kWh,374.1875kWh,,504.4375kWh,1974.25kWh,286.875kWh,3253.6875kWh,579.703125kWh,,14400kWh,,,,,11278kWh,,,1200.75kWh,,1465kWh,7588kWh,1916.546875kWh,1486kWh,,,,4499.3125kWh,7012kWh,819.40625kWh,2060kWh,3013.875kWh,7205kWh,1646kWh,,2435.625kWh,5015.90625kWh,,,,904.375kWh,41.40625kWh,,264kWh,,54984150kWh,6288.8125kWh,259.6875kWh,,826.9375kWh,,,1322.125kWh,2437.9375kWh,,,,1151.0625kWh,1611.5625kWh,1558.9765625kWh,,1143.4375kWh,428kWh,3767.375kWh,1629.8125kWh,,1929.869140625kWh,374.1875kWh,,,,442.1875kWh,47.4375kWh,,824.9375kWh
2018-09-14T00:00:00-06:00 Denver,166.1875kWh,,,,1693077.271484375kWh,-1693067.869140625kWh,9133.625kWh,67.8046875kWh,,1098.0625kWh,,,47596361kWh,1436.703125kWh,2216kWh,5547.5kWh,,1731.78125kWh,496kWh,3088kWh,,1082kWh,,4490.375kWh,,,,6981.625kWh,8.75kWh,,,1785.375kWh,1597kWh,1198kWh,520.5546875kWh,5326.5kWh,,337.1875kWh,,11081.6875kWh,123805104472064.0kWh,442761216kWh,797.8125kWh,600.75kWh,2069.4375kWh,486.78125kWh,,,1788.875kWh,,1098.25kWh,,649.0625kWh,390.5625kWh,,517.8125kWh,1918.6875kWh,126.125kWh,3227.4375kWh,587.671875kWh,,14948kWh,,,,,10360kWh,,,1132.25kWh,,1480kWh,7452kWh,1971.0390625kWh,1588kWh,,,,6264.21875kWh,6723kWh,752.1875kWh,2044.5kWh,3000.3125kWh,7458kWh,1601.9375kWh,,2245.125kWh,5013.4375kWh,,,,866.0625kWh,36.7578125kWh,,361.3359375kWh,,55254130kWh,6494.9375kWh,320.9375kWh,,783.3125kWh,,,1347.3125kWh,2413.6875kWh,,,,1332.5625kWh,1474.625kWh,1563.3828125kWh,,1087.3125kWh,402kWh,3730.65625kWh,1634.0625kWh,,1730.16015625kWh,390.5625kWh,,,,444.75kWh,46.5kWh,,853.125kWh
2018-09-15T00:00:00-06:00 Denver,108.03125kWh,,,,1693926.291015625kWh,-1693917.921875kWh,9129.125kWh,6.8046875kWh,,1132.8125kWh,,,47916546.75kWh,1560.296875kWh,2262kWh,5336.9375kWh,,1882.984375kWh,408.5kWh,2736kWh,,1022kWh,,4202.25kWh,,,,7095.75kWh,0kWh,,,1391.3125kWh,1720kWh,1181kWh,594.5625kWh,4785.84375kWh,,180.0625kWh,,10285kWh,123846792839168.0kWh,429522944kWh,613.8125kWh,448kWh,1829.625kWh,559.0625kWh,,,1893.5625kWh,,885.9375kWh,,723.40625kWh,384.5kWh,,618.40625kWh,1098.5625kWh,93.375kWh,3166.5625kWh,700.1875kWh,,14452kWh,,,,,8894kWh,,,939.25kWh,,1465kWh,6926kWh,1786.5703125kWh,1647kWh,,,,2631.984375kWh,6193kWh,591.03125kWh,1866kWh,2933kWh,10740kWh,1735.21875kWh,,1803.4375kWh,5189.53125kWh,,,,719.125kWh,13.25kWh,,434.5625kWh,,55526010kWh,5757.3125kWh,239.0625kWh,,655.3125kWh,,,1415.1875kWh,2565kWh,,,,1558.875kWh,1453kWh,1581.171875kWh,,924.8125kWh,269kWh,3323.9375kWh,1746.25kWh,,1691.7109375kWh,384.5kWh,,,,479.5625kWh,47.234375kWh,,790.625kWh
2018-09-16T00:00:00-06:00 Denver,113.4375kWh,,,,1694706.34375kWh,-1694698.115234375kWh,8959.25kWh,6.875kWh,,1170.25kWh,,,48238981.75kWh,1500.328125kWh,2296kWh,5284.4375kWh,,1890.078125kWh,415kWh,2112kWh,,1005kWh,,3887.75kWh,,,,6530.40625kWh,0.0098876953125kWh,,,1420.9375kWh,1761kWh,1134kWh,632.7421875kWh,5034.78125kWh,,189.1875kWh,,10133.5kWh,123888688955392.0kWh,441450496kWh,591.4375kWh,445.5kWh,1827.0625kWh,586.21875kWh,,,1877.8125kWh,,992.25kWh,,756.4375kWh,354.25kWh,,594.6875kWh,1154kWh,138.4375kWh,2467.5kWh,681.609375kWh,,14416kWh,,,,,9194kWh,,,949.25kWh,,1467kWh,7280kWh,1768.1015625kWh,1654kWh,,,,2664.234375kWh,6094kWh,555.78125kWh,1886.5kWh,2969.0625kWh,7540kWh,1827.8125kWh,,1904.5625kWh,4973.0625kWh,,,,707.125kWh,13.34375kWh,,368.625kWh,,55794230kWh,4825.375kWh,234.15625kWh,,702.3125kWh,,,1378.625kWh,2593.25kWh,,,,1350.5625kWh,1474.5kWh,1629.0546875kWh,,875.0625kWh,277kWh,3334.90625kWh,1745.0625kWh,,1679.888671875kWh,354.25kWh,,,,452.625kWh,45.671875kWh,,765.5625kWh
2018-09-17T00:00:00-06:00 Denver,164.5625kWh,,,,1695590.833984375kWh,-1695580.625kWh,9256.125kWh,76.328125kWh,,1152.6875kWh,,,48567146.125kWh,1544.34375kWh,2245kWh,5518.0625kWh,,1813.859375kWh,519kWh,3196kWh,,1111kWh,,4759.125kWh,,,,6989.03125kWh,19.1800537109375kWh,,,1977.4375kWh,1675kWh,1267kWh,609.90625kWh,5587.5kWh,,382.3125kWh,,11196.4375kWh,123931277656064.0kWh,445382656kWh,808.4375kWh,636.25kWh,2209.375kWh,511.25kWh,,,1850kWh,,1170.9375kWh,,713.84375kWh,406.125kWh,,563.34375kWh,2040.9375kWh,303.28125kWh,3260.0625kWh,591.84375kWh,,15504kWh,,,,,11820kWh,,,1133kWh,,1478kWh,7605kWh,2011.3671875kWh,1608kWh,,,,3100.15625kWh,7048kWh,941.125kWh,2031kWh,3154.375kWh,6558kWh,1649.78125kWh,,2116.375kWh,5065.21875kWh,,,,896kWh,44.921875kWh,,347.7734375kWh,,55364304kWh,6227.625kWh,315.09375kWh,,907.125kWh,,,1410kWh,2538.875kWh,,,,1263.125kWh,1675.0625kWh,1624.6640625kWh,,1256.375kWh,431kWh,3634.71875kWh,1686.5625kWh,,1994.630859375kWh,406.125kWh,,,,473.5kWh,47.4140625kWh,,867.0625kWh
2018-09-18T00:00:00-06:00 Denver,167kWh,,,,1696565.283203125kWh,-1696555.021484375kWh,9357.25kWh,75.890625kWh,,1153.1875kWh,,,48900780.8125kWh,1501kWh,2201kWh,5616.7900390625kWh,,1837.515625kWh,515.5kWh,3262kWh,,1120kWh,,4761.625kWh,,,,7174.4375kWh,7.0799560546875kWh,,,1729.125kWh,1679kWh,1319kWh,591.359375kWh,5607.59375kWh,,364.625kWh,,11302.5kWh,123973020811264.0kWh,429916160kWh,791.5625kWh,633.75kWh,2420.5625kWh,525.65625kWh,,,1851.0625kWh,,1237.8125kWh,,684.5kWh,421.0625kWh,,577.125kWh,2125kWh,172.75kWh,3271.625kWh,644.0625kWh,,15452kWh,,,,,12000kWh,,,1229kWh,,1467kWh,7542kWh,1979.5546875kWh,1630kWh,,,,4643.140625kWh,7070kWh,892.1875kWh,2109kWh,3125.4375kWh,6666kWh,1700.84375kWh,,2337.0625kWh,5174.3125kWh,,,,915.75kWh,50.9140625kWh,,420.265625kWh,,55401258kWh,6194.1875kWh,338.25kWh,,913.625kWh,,,1453.6875kWh,2517.125kWh,,,,1337.125kWh,1709.4375kWh,1624.9296875kWh,,1239.625kWh,432kWh,3638.65625kWh,1702.375kWh,,1956.041015625kWh,421.0625kWh,,,,509.8125kWh,46.859375kWh,,938.375kWh
2018-09-19T00:00:00-06:00 Denver,160.25kWh,,,,1697533.51171875kWh,-1697523.09375kWh,9071kWh,61.6640625kWh,,1085.4375kWh,,,49232771.21875kWh,1444.109375kWh,2194kWh,5554.0498046875kWh,,1704.578125kWh,527kWh,2926kWh,,1094kWh,,4757.625kWh,,,,6913.84375kWh,3.800048828125kWh,,,1887.625kWh,1514kWh,1235kWh,535.3828125kWh,5335.40625kWh,,351.71875kWh,,10971.75kWh,124015255224320.0kWh,449052672kWh,821.875kWh,638.5kWh,2499.3125kWh,466.21875kWh,,,1807.25kWh,,1071.25kWh,,655.53125kWh,365.25kWh,,523kWh,1950.5kWh,122.78125kWh,3293.4375kWh,600.09375kWh,,14728kWh,,,,,11504kWh,,,1269kWh,,1471kWh,7571kWh,1948.1875kWh,1562kWh,,,,4383.6875kWh,6987kWh,886.78125kWh,2009kWh,3030.8125kWh,6929kWh,1676.46875kWh,,2308.125kWh,4980.4375kWh,,,,928.9375kWh,48.15625kWh,,254.421875kWh,,56615940kWh,6182.125kWh,260.5kWh,,942.25kWh,,,1333.5625kWh,2445.5625kWh,,,,953.5kWh,1690.8125kWh,1669.4609375kWh,,1181.3125kWh,418kWh,3647kWh,1611kWh,,1887.19921875kWh,365.25kWh,,,,456.0625kWh,48.1171875kWh,,752.4375kWh
2018-09-20T00:00:00-06:00 Denver,167.21875kWh,,,,1698551.26171875kWh,-1698540.78125kWh,8574.375kWh,37.203125kWh,,965.375kWh,,,49566731.03125kWh,1333.421875kWh,2065kWh,5454.2802734375kWh,,1534.078125kWh,529kWh,2743kWh,,1089kWh,,4729.25kWh,,,,6714.6875kWh,2.4200439453125kWh,,,1636.625kWh,1434kWh,1148kWh,459.3984375kWh,5135.9375kWh,,356.375kWh,,10639.5625kWh,124059273920512.0kWh,468844544kWh,810.875kWh,630.25kWh,2533.0625kWh,405.90625kWh,,,1626.75kWh,,988.4375kWh,,594.96875kWh,331.75kWh,,457.09375kWh,1919kWh,125.875kWh,2937.5625kWh,487.90625kWh,,14856kWh,,,,,11100kWh,,,1186.5kWh,,1474kWh,7263kWh,1988.796875kWh,1355kWh,,,,4586.421875kWh,6952kWh,954.4375kWh,2028.5kWh,2798.6875kWh,6345kWh,1565.15625kWh,,2329.6875kWh,4263.125kWh,,,,917.625kWh,36.6953125kWh,,195.828125kWh,,57130668kWh,6192.9375kWh,242.5kWh,,927.3125kWh,,,1200.125kWh,2322.9375kWh,,,,797.4375kWh,1675.3125kWh,1591.7265625kWh,,1045.875kWh,401kWh,3686.78125kWh,1494kWh,,1841kWh,331.75kWh,,,,417.5625kWh,47.046875kWh,,789.5kWh
2018-09-21T00:00:00-06:00 Denver,148kWh,,,,1699522.94140625kWh,-1699513.5kWh,8552.375kWh,57.484375kWh,,951.0625kWh,,,49898073.28125kWh,1293.46875kWh,2064kWh,5484.1591796875kWh,,1588.078125kWh,524kWh,2755kWh,,994kWh,,4469.125kWh,,,,6652.09375kWh,4.5699462890625kWh,,,1729.1875kWh,1438kWh,1105kWh,438.5kWh,5163.65625kWh,,278.84375kWh,,10629.5625kWh,124104242364416.0kWh,461897728kWh,802.625kWh,598.75kWh,2484.1875kWh,426.375kWh,,,1613kWh,,1072.4375kWh,,588.90625kWh,317kWh,,462.1875kWh,1871.3125kWh,223.03125kWh,3017.5625kWh,525.625kWh,,14532kWh,,,,,9780kWh,,,1191.25kWh,,1472kWh,7092kWh,1949.703125kWh,1371kWh,,,,6547.890625kWh,6626kWh,855.78125kWh,1983kWh,2852.0625kWh,6200kWh,1560.71875kWh,,2299.375kWh,4046.9375kWh,,,,855.75kWh,30.7890625kWh,,245.96875kWh,,58841431kWh,6135.9375kWh,257.71875kWh,,885.9375kWh,,,1191.6875kWh,2338.125kWh,,,,938.5kWh,1557.6875kWh,1567.296875kWh,,952.875kWh,397kWh,3673.625kWh,1480.1875kWh,,1708.34765625kWh,317kWh,,,,386.375kWh,48.703125kWh,,794.625kWh
2018-09-22T00:00:00-06:00 Denver,89.34375kWh,,,,1700309.3515625kWh,-1700302.072265625kWh,7287.625kWh,7.984375kWh,,1058.3125kWh,,,50224710.5625kWh,1355.09375kWh,2137kWh,5335.451171875kWh,,1667.984375kWh,423kWh,2532kWh,,1023kWh,,4205.375kWh,,,,7213.6875kWh,0.010009765625kWh,,,1380.3125kWh,1544kWh,1064kWh,551.8125kWh,4721.8125kWh,,186.0625kWh,,10046.1875kWh,124147669794816.0kWh,444596224kWh,604.0625kWh,475.25kWh,2154.625kWh,485.03125kWh,,,1673.0625kWh,,803.25kWh,,664.3125kWh,293.875kWh,,539kWh,1041.1875kWh,199.40625kWh,3061.75kWh,596.828125kWh,,14568kWh,,,,,8680kWh,,,1115.5kWh,,1447kWh,7244kWh,1753.71875kWh,1487kWh,,,,2249.640625kWh,6088kWh,637.96875kWh,1824kWh,2757.25kWh,4963kWh,1681.46875kWh,,2233.5kWh,4284.3125kWh,,,,693.0625kWh,2.6015625kWh,,341.5234375kWh,,56492587kWh,5099.1875kWh,171.15625kWh,,722.0625kWh,,,1291.125kWh,2404.25kWh,,,,915.375kWh,1490.125kWh,1556.8125kWh,,842.75kWh,261kWh,3327.75kWh,1620.25kWh,,1759.33203125kWh,293.875kWh,,,,401.625kWh,48.0859375kWh,,758.25kWh
